1:433.012,327.716,0.770274,
2:445.27,369.086,0.85796,
3:457.528,415.054,0.855532,
4:466.722,456.425,0.764395,
5:475.915,499.328,0.722201,
6:503.496,533.038,0.706991,
7:532.608,565.215,0.798477,
8:569.383,589.731,0.849539,
9:613.818,600.457,0.81796,
10:655.189,588.199,0.858461,
11:690.431,554.489,0.823763,
12:718.011,525.376,0.788011,
13:740.995,487.07,0.801122,
14:751.721,442.635,0.844308,
15:753.253,396.667,0.846417,
16:760.914,353.764,0.810015,
17:763.979,307.796,0.79204,
18:457.528,321.587,0.862047,
19:472.851,300.135,0.816101,
20:501.963,287.877,0.801239,
21:531.076,284.813,0.888067,
22:558.657,294.006,0.888179,
23:613.818,294.006,0.809326,
24:641.398,278.683,0.855792,
25:670.511,271.022,0.841916,
26:702.689,281.748,0.87548,
27:727.205,295.538,0.889756,
28:590.834,324.651,0.819662,
29:592.366,356.828,0.914129,
30:592.366,390.538,0.861609,
31:592.366,422.715,0.846936,
32:557.125,431.909,0.882647,
33:578.576,441.102,0.920822,
34:595.431,445.699,0.864495,
35:615.35,439.57,0.856493,
36:630.673,428.844,0.898809,
37:495.834,332.312,0.92217,
38:511.157,321.587,0.860821,
39:532.608,320.054,0.939681,
40:554.06,332.312,0.895005,
41:532.608,335.377,0.882752,
42:512.689,336.909,0.841584,
43:639.866,326.183,0.869584,
44:655.189,309.329,0.93314,
45:678.173,307.796,0.953398,
46:693.495,318.522,0.879009,
47:679.705,323.119,0.918349,
48:656.721,327.716,0.860775,
49:531.076,480.941,0.882708,
50:555.592,476.344,0.897539,
51:580.108,470.215,0.856559,
52:603.092,474.812,0.865049,
53:621.479,467.151,0.899956,
54:650.592,465.619,0.887276,
55:676.64,468.683,0.900933,
56:655.189,503.925,0.883516,
57:630.673,522.312,0.868888,
58:606.157,526.909,0.940564,
59:581.641,526.909,0.910018,
60:555.592,514.651,0.871599,
61:541.802,485.538,0.868971,
62:580.108,479.409,0.909615,
63:603.092,479.409,0.89378,
64:624.544,477.877,0.810222,
65:665.915,476.344,0.881746,
66:629.141,502.393,0.870722,
67:604.624,503.925,0.8735,
68:581.641,503.925,0.859674,
69:521.883,327.716,0.834185,
