1:458.35,325.633,0.759966,
2:468.671,371.343,0.793063,
3:483.416,418.527,0.827106,
4:487.84,461.289,0.771144,
5:501.111,501.101,0.752317,
6:527.652,536.489,0.713496,
7:557.142,565.979,0.755567,
8:592.531,593.995,0.797367,
9:632.343,596.944,0.79373,
10:673.63,585.148,0.822519,
11:707.544,560.081,0.863401,
12:735.559,524.693,0.826402,
13:759.152,489.304,0.837435,
14:769.473,443.594,0.873082,
15:770.948,400.833,0.795088,
16:779.795,358.072,0.806862,
17:781.27,312.362,0.833078,
18:481.942,316.786,0.818631,
19:498.162,300.566,0.924134,
20:524.703,288.77,0.868932,
21:555.668,288.77,0.890132,
22:580.735,294.668,0.858842,
23:638.241,291.719,0.855925,
24:663.308,278.448,0.904803,
25:692.798,276.974,0.880857,
26:722.289,278.448,0.918299,
27:745.881,293.193,0.878257,
28:613.174,325.633,0.909038,
29:613.174,358.072,0.874391,
30:613.174,386.088,0.875729,
31:613.174,418.527,0.842951,
32:591.056,440.645,0.874166,
33:602.853,443.594,0.958546,
34:616.123,443.594,0.914608,
35:629.394,440.645,0.879514,
36:645.614,431.798,0.89708,
37:521.754,338.903,0.889905,
38:536.499,335.954,0.883229,
39:557.142,334.48,0.893427,
40:577.786,335.954,0.887921,
41:557.142,337.429,0.91331,
42:539.448,340.378,0.843312,
43:654.461,328.582,0.860823,
44:673.63,324.158,0.978769,
45:692.798,324.158,0.897599,
46:710.493,327.107,0.945216,
47:694.273,330.056,0.846695,
48:673.63,330.056,0.904525,
49:565.99,498.151,0.87113,
50:582.209,487.83,0.874532,
51:604.327,478.983,0.958124,
52:620.547,480.457,0.889156,
53:638.241,477.508,0.967531,
54:661.833,478.983,0.970374,
55:685.426,489.304,0.940704,
56:664.782,517.32,0.829925,
57:642.665,533.54,0.87016,
58:626.445,536.489,0.99539,
59:605.802,536.489,0.929946,
60:583.684,524.693,0.910435,
61:574.837,499.626,0.86661,
62:604.327,490.779,0.957074,
63:622.021,490.779,0.885995,
64:639.716,489.304,0.907055,
65:675.104,490.779,0.942362,
66:639.716,505.524,0.82793,
67:624.97,511.422,0.847948,
68:605.802,511.422,0.817323,
69:546.821,335.954,0.821119,
