1:615.895,292.202,0.858748,
2:622.515,331.921,0.838482,
3:627.48,371.64,0.84435,
4:627.48,411.359,0.818689,
5:635.754,449.423,0.767192,
6:650.649,482.522,0.759291,
7:668.854,517.276,0.812196,
8:696.988,545.411,0.809093,
9:735.052,558.651,0.843092,
10:783.046,556.996,0.825918,
11:824.42,540.446,0.797586,
12:862.484,515.622,0.78062,
13:892.273,479.212,0.834421,
14:910.478,439.493,0.800447,
15:920.408,398.119,0.850096,
16:931.992,358.4,0.851571,
17:941.922,317.026,0.761161,
18:637.409,254.138,0.857104,
19:650.649,234.278,0.842418,
20:673.818,222.693,0.825636,
21:701.953,219.383,0.845527,
22:728.432,227.658,0.874505,
23:783.046,229.313,0.820958,
24:812.835,224.348,0.877595,
25:845.934,227.658,0.880385,
26:875.724,240.898,0.896672,
27:893.928,265.722,0.85373,
28:749.947,265.722,0.893647,
29:746.637,292.202,0.909492,
30:743.327,313.716,0.833146,
31:735.052,335.231,0.839408,
32:715.193,368.33,0.811744,
33:725.122,371.64,0.850283,
34:740.017,373.295,0.830074,
35:756.567,373.295,0.926436,
36:771.461,371.64,0.922943,
37:667.199,277.307,0.92543,
38:680.438,265.722,0.963472,
39:705.263,265.722,0.927949,
40:720.157,278.962,0.900824,
41:705.263,280.617,0.908019,
42:680.438,282.272,0.90134,
43:801.25,282.272,0.903222,
44:824.42,269.032,0.897861,
45:847.589,273.997,0.849675,
46:864.139,287.237,0.879329,
47:844.279,292.202,0.896753,
48:824.42,290.547,0.902164,
49:685.403,439.493,0.865138,
50:703.608,422.944,0.857959,
51:721.812,411.359,0.909492,
52:738.362,414.669,0.865151,
53:758.221,413.014,0.976824,
54:783.046,424.599,0.921453,
55:802.905,449.423,0.843899,
56:783.046,470.938,0.840697,
57:758.221,479.212,0.905368,
58:735.052,479.212,0.910769,
59:718.502,477.557,0.986173,
60:698.643,464.318,0.904924,
61:693.678,439.493,0.933582,
62:720.157,426.254,0.931695,
63:738.362,427.909,0.882271,
64:758.221,426.254,0.926451,
65:792.976,447.768,0.812228,
66:758.221,452.733,0.835867,
67:736.707,454.388,0.812826,
68:720.157,452.733,0.934679,
69:693.678,269.032,0.837103,
