1:457.26,275.944,0.833959,
2:464.067,316.785,0.854481,
3:474.277,355.925,0.87021,
4:481.084,396.766,0.788328,
5:489.593,434.204,0.834785,
6:515.119,468.239,0.887258,
7:544.048,495.466,0.886292,
8:583.188,517.589,0.860249,
9:624.029,520.992,0.923204,
10:666.572,515.887,0.854207,
11:700.607,493.764,0.822391,
12:732.939,464.835,0.850874,
13:751.658,427.397,0.854998,
14:761.869,388.258,0.872334,
15:765.272,350.82,0.799007,
16:773.781,315.083,0.849161,
17:777.184,275.944,0.811428,
18:487.891,235.102,0.887919,
19:503.207,211.278,0.89817,
20:528.732,197.665,0.888945,
21:557.662,194.261,0.909117,
22:584.889,199.366,0.844204,
23:641.046,199.366,0.824487,
24:669.975,192.559,0.842429,
25:700.607,192.559,0.873531,
26:729.536,204.471,0.823019,
27:748.255,223.19,0.922133,
28:615.52,235.102,0.899629,
29:615.52,258.927,0.856666,
30:613.819,279.347,0.878013,
31:615.52,303.171,0.85692,
32:588.293,333.802,0.842962,
33:601.907,337.206,0.840987,
34:617.222,342.311,0.825066,
35:632.538,335.504,0.850002,
36:646.151,332.101,0.866713,
37:518.522,250.418,0.901553,
38:535.539,238.506,0.875613,
39:557.662,236.804,0.930692,
40:581.486,250.418,0.878409,
41:557.662,257.225,0.854681,
42:538.943,260.628,0.851181,
43:661.467,250.418,0.88202,
44:680.186,235.102,0.963668,
45:704.01,236.804,0.943185,
46:719.326,248.716,0.966754,
47:704.01,253.821,0.876976,
48:680.186,252.12,0.913009,
49:559.363,412.082,0.898714,
50:581.486,388.258,0.866017,
51:600.205,376.346,0.858651,
52:622.327,383.152,0.872044,
53:637.643,374.644,0.927719,
54:663.169,386.556,0.920294,
55:680.186,408.678,0.899392,
56:664.87,429.099,0.915705,
57:641.046,441.011,0.902015,
58:624.029,444.414,0.902925,
59:601.907,441.011,0.892759,
60:581.486,434.204,0.867073,
61:571.276,412.082,0.941621,
62:600.205,396.766,0.86164,
63:622.327,396.766,0.871085,
64:639.344,393.363,0.885769,
65:668.274,408.678,0.856423,
66:639.344,417.187,0.858352,
67:622.327,422.292,0.846749,
68:600.205,418.889,0.830551,
69:545.75,247.015,0.858804,
