1:642.826,303.548,0.826063,
2:647.722,345.98,0.840332,
3:650.987,385.149,0.84705,
4:650.987,425.949,0.821878,
5:659.147,465.117,0.767616,
6:673.835,502.654,0.755851,
7:690.155,536.926,0.776893,
8:716.267,569.566,0.870268,
9:753.803,582.622,0.865352,
10:801.132,580.99,0.770723,
11:845.196,559.774,0.818007,
12:884.365,533.662,0.773075,
13:912.109,504.286,0.810108,
14:934.957,463.485,0.815816,
15:948.013,416.157,0.813572,
16:956.173,375.357,0.803223,
17:965.965,334.556,0.77846,
18:660.779,272.54,0.795471,
19:670.571,252.956,0.815495,
20:693.419,243.163,0.846661,
21:722.795,241.531,0.858645,
22:747.275,249.692,0.812714,
23:801.132,256.22,0.808141,
24:833.772,244.795,0.897207,
25:866.412,249.692,0.821785,
26:897.421,264.38,0.840621,
27:913.741,283.964,0.80973,
28:768.492,287.228,0.864533,
29:766.859,311.708,0.884948,
30:757.067,337.82,0.875375,
31:753.803,362.301,0.896195,
32:730.955,390.045,0.845856,
33:742.379,399.837,0.892535,
34:755.435,401.469,0.917678,
35:770.124,399.837,0.902832,
36:789.708,398.205,0.851663,
37:688.523,295.388,0.930462,
38:703.211,282.332,0.973289,
39:727.691,283.964,0.922142,
40:742.379,297.02,0.941216,
41:726.059,303.548,0.864811,
42:703.211,301.916,0.886437,
43:823.98,305.18,0.842192,
44:845.196,293.756,0.881105,
45:869.676,295.388,0.917873,
46:884.365,308.444,0.943988,
47:868.044,311.708,0.881611,
48:845.196,310.076,0.944084,
49:703.211,463.485,0.856492,
50:719.531,443.901,0.794857,
51:740.747,437.373,0.920901,
52:755.435,440.637,0.964036,
53:773.388,439.005,0.902136,
54:797.868,452.061,0.899893,
55:820.716,470.013,0.881301,
56:799.5,496.126,0.806538,
57:771.756,505.918,0.858375,
58:753.803,505.918,0.9613,
59:735.851,504.286,0.896946,
60:716.267,489.598,0.915534,
61:714.635,463.485,0.920338,
62:740.747,452.061,0.900537,
63:755.435,452.061,0.941785,
64:775.02,452.061,0.853861,
65:809.292,468.381,0.857218,
66:773.388,481.438,0.797822,
67:755.435,481.438,0.85937,
68:739.115,478.174,0.854974,
69:716.267,290.492,0.834544,
